,id,date,token_count
58,1013501633379041280,2018-07-01 19:16:34+00:00,21
59,1014011968418656256,2018-07-03 05:04:27+00:00,27
60,1014100576899084288,2018-07-03 10:56:33+00:00,11
61,1015162732319006720,2018-07-06 09:17:10+00:00,25
62,1020317818112430080,2018-07-20 14:41:39+00:00,36
63,1021694360948285440,2018-07-24 09:51:32+00:00,29
64,1023158189972500480,2018-07-28 10:48:16+00:00,29
65,1024028747035488256,2018-07-30 20:27:33+00:00,44
66,1024188890603835392,2018-07-31 07:03:54+00:00,42
67,1024558816002822144,2018-08-01 07:33:51+00:00,44
68,1025719035827236864,2018-08-04 12:24:09+00:00,25
69,1025766391054520320,2018-08-04 15:32:20+00:00,23
70,1026088186844471296,2018-08-05 12:51:02+00:00,29
71,1026121447654211584,2018-08-05 15:03:12+00:00,33
72,1026473677209186304,2018-08-06 14:22:50+00:00,27
73,1027207317622800384,2018-08-08 14:58:03+00:00,37
74,1028276225108795392,2018-08-11 13:45:31+00:00,18
75,1029028697829982208,2018-08-13 15:35:34+00:00,20
76,1029289287840407552,2018-08-14 08:51:04+00:00,38
77,1029339511203999744,2018-08-14 12:10:38+00:00,22
78,1029953009474838528,2018-08-16 04:48:27+00:00,23
79,1029961043240542208,2018-08-16 05:20:23+00:00,23
80,1030818986294951936,2018-08-18 14:09:32+00:00,30
81,1031442338860728320,2018-08-20 07:26:31+00:00,35
82,1032967196237029376,2018-08-24 12:25:45+00:00,31
83,1033082779549016064,2018-08-24 20:05:03+00:00,29
84,1036197912408145920,2018-09-02 10:23:28+00:00,39
85,1036317483723046912,2018-09-02 18:18:36+00:00,22
86,1037335648242421760,2018-09-05 13:44:25+00:00,33
87,1040364697093062656,2018-09-13 22:20:47+00:00,33
88,1040595961591091200,2018-09-14 13:39:45+00:00,14
89,1040664595017424896,2018-09-14 18:12:28+00:00,26
90,1040894847593459712,2018-09-15 09:27:25+00:00,13
91,1041577012303986688,2018-09-17 06:38:05+00:00,39
92,1041631452197212160,2018-09-17 10:14:25+00:00,29
93,1042080716207599616,2018-09-18 15:59:38+00:00,16
94,1044117909449187328,2018-09-24 06:54:43+00:00,12
95,1045367619904303104,2018-09-27 17:40:37+00:00,23
96,1045646803293605888,2018-09-28 12:09:59+00:00,15
97,1045671300428115968,2018-09-28 13:47:20+00:00,28
98,1047790320296103936,2018-10-04 10:07:34+00:00,28
99,1048110624293707776,2018-10-05 07:20:20+00:00,29
100,1048950610232578048,2018-10-07 14:58:08+00:00,34
101,1049404912466124800,2018-10-08 21:03:22+00:00,35
102,1049654644807487488,2018-10-09 13:35:43+00:00,33
103,1049657159934464000,2018-10-09 13:45:43+00:00,17
104,1049986986210144256,2018-10-10 11:36:19+00:00,22
105,1049988229552844800,2018-10-10 11:41:16+00:00,17
106,1050017484479365120,2018-10-10 13:37:31+00:00,30
107,1050036935589289984,2018-10-10 14:54:48+00:00,37
108,1050276321962659840,2018-10-11 06:46:03+00:00,33
109,1050335843104251904,2018-10-11 10:42:33+00:00,39
110,1050407008959123456,2018-10-11 15:25:21+00:00,35
111,1050427832155942912,2018-10-11 16:48:05+00:00,18
112,1050692817440387072,2018-10-12 10:21:03+00:00,38
113,1052210247044136960,2018-10-16 14:50:46+00:00,28
114,1052971264363651072,2018-10-18 17:14:47+00:00,12
115,1053224540157947904,2018-10-19 10:01:12+00:00,25
116,1055159837158531072,2018-10-24 18:11:23+00:00,19
117,1055346590939004928,2018-10-25 06:33:29+00:00,32
118,1055349255425179648,2018-10-25 06:44:04+00:00,29
119,1058053108281081856,2018-11-01 17:48:13+00:00,36
120,1060269649760342016,2018-11-07 20:35:58+00:00,29
121,1060456268614246400,2018-11-08 08:57:31+00:00,36
122,1060796182618955776,2018-11-09 07:28:13+00:00,21
123,1060863043616325632,2018-11-09 11:53:54+00:00,28
124,1060894094573125632,2018-11-09 13:57:17+00:00,44
125,1061183752943140864,2018-11-10 09:08:17+00:00,32
126,1062603193111269376,2018-11-14 07:08:38+00:00,14
127,1062774922290909184,2018-11-14 18:31:01+00:00,40
128,1063427998383304704,2018-11-16 13:46:07+00:00,41
129,1063443612720074752,2018-11-16 14:48:09+00:00,31
130,1063488199526412288,2018-11-16 17:45:20+00:00,31
131,1063684700529717248,2018-11-17 06:46:09+00:00,30
132,1065502831178862592,2018-11-22 07:10:45+00:00,40
133,1065654208240803840,2018-11-22 17:12:16+00:00,34
134,1067317809053659136,2018-11-27 07:22:50+00:00,27
135,1067732769831337984,2018-11-28 10:51:44+00:00,25
136,1068184661308964864,2018-11-29 16:47:23+00:00,16
137,1068498438936018944,2018-11-30 13:34:14+00:00,22
138,1068837233631858688,2018-12-01 12:00:29+00:00,33
139,1069559614126080000,2018-12-03 11:50:58+00:00,31
140,1069913391479828480,2018-12-04 11:16:45+00:00,29
141,1070195334868058112,2018-12-05 05:57:05+00:00,33
142,1071083290923274240,2018-12-07 16:45:30+00:00,28
143,1073167856651653120,2018-12-13 10:48:50+00:00,13
144,1074628608759607296,2018-12-17 11:33:20+00:00,11
145,1075090939658600448,2018-12-18 18:10:28+00:00,31
146,1075785301715574784,2018-12-20 16:09:37+00:00,34
147,1076532752894345216,2018-12-22 17:39:43+00:00,29
148,1079135628615397376,2018-12-29 22:02:37+00:00,33
149,1080391622808920064,2019-01-02 09:13:30+00:00,31
150,1080449961450459136,2019-01-02 13:05:19+00:00,34
151,1081215804627189760,2019-01-04 15:48:30+00:00,35
152,1082183089902751744,2019-01-07 07:52:09+00:00,38
153,1083035709273980928,2019-01-09 16:20:09+00:00,23
154,1083300614833086464,2019-01-10 09:52:47+00:00,37
155,1083310997048299520,2019-01-10 10:34:03+00:00,27
156,1083332681449046016,2019-01-10 12:00:13+00:00,20
157,1083379930711425024,2019-01-10 15:07:58+00:00,27
158,1083455684488974336,2019-01-10 20:08:59+00:00,37
159,1084779158427844608,2019-01-14 11:48:00+00:00,25
160,1085700196649103360,2019-01-17 00:47:52+00:00,30
161,1085808284198670336,2019-01-17 07:57:22+00:00,32
162,1086252398564249600,2019-01-18 13:22:08+00:00,34
163,1086388638529843200,2019-01-18 22:23:30+00:00,31
164,1086391506418716672,2019-01-18 22:34:53+00:00,33
165,1087290570685534208,2019-01-21 10:07:27+00:00,19
166,1087626440047235072,2019-01-22 08:22:05+00:00,35
167,1087691216102322176,2019-01-22 12:39:28+00:00,20
168,1087705400881885184,2019-01-22 13:35:50+00:00,18
169,1087751064177332224,2019-01-22 16:37:17+00:00,29
170,1088381103256338432,2019-01-24 10:20:50+00:00,14
171,1088418295651467264,2019-01-24 12:48:38+00:00,15
172,1088708174440550400,2019-01-25 08:00:30+00:00,34
173,1088823109506007040,2019-01-25 15:37:13+00:00,28
174,1089169806882996224,2019-01-26 14:34:52+00:00,33
175,1089252065686228992,2019-01-26 20:01:44+00:00,18
176,1089496152842612736,2019-01-27 12:11:39+00:00,23
177,1089529276536418304,2019-01-27 14:23:16+00:00,30
178,1089783282445795328,2019-01-28 07:12:36+00:00,33
179,1089870075052593152,2019-01-28 12:57:29+00:00,22
180,1089876191237021696,2019-01-28 13:21:47+00:00,33
181,1089880337688215552,2019-01-28 13:38:16+00:00,38
182,1090028712265953280,2019-01-28 23:27:51+00:00,29
183,1090212244523233280,2019-01-29 11:37:08+00:00,25
184,1090640984537550848,2019-01-30 16:00:48+00:00,29
185,1090900238687223808,2019-01-31 09:10:59+00:00,30
186,1091265037681991680,2019-02-01 09:20:34+00:00,23
187,1091407716243902464,2019-02-01 18:47:31+00:00,33
188,1091720553017298944,2019-02-02 15:30:37+00:00,32
189,1091984439855460352,2019-02-03 08:59:13+00:00,42
190,1092000791592873984,2019-02-03 10:04:11+00:00,24
191,1092703931296305152,2019-02-05 08:38:13+00:00,26
192,1092753976070729728,2019-02-05 11:57:04+00:00,28
193,1093051578649579520,2019-02-06 07:39:38+00:00,31
194,1093200802980741120,2019-02-06 17:32:36+00:00,20
195,1093422891474001920,2019-02-07 08:15:06+00:00,28
196,1093546411000557568,2019-02-07 16:25:56+00:00,32
197,1093769327961100288,2019-02-08 07:11:43+00:00,23
198,1093828280418029568,2019-02-08 11:05:59+00:00,22
199,1094006979159314432,2019-02-08 22:56:04+00:00,25
200,1094258075819753472,2019-02-09 15:33:50+00:00,29
201,1094871402321190912,2019-02-11 08:10:58+00:00,36
202,1094907977612607488,2019-02-11 10:36:18+00:00,31
203,1094916676964007936,2019-02-11 11:10:53+00:00,16
204,1094922643264995328,2019-02-11 11:34:35+00:00,36
205,1094924242993463296,2019-02-11 11:40:56+00:00,22
206,1094925813923876864,2019-02-11 11:47:11+00:00,21
207,1095237932804382720,2019-02-12 08:27:26+00:00,25
208,1095306654843838464,2019-02-12 13:00:30+00:00,13
209,1095349456982151168,2019-02-12 15:50:35+00:00,27
210,1095582110847549440,2019-02-13 07:15:04+00:00,12
211,1095592540865212416,2019-02-13 07:56:31+00:00,26
212,1095693692340502528,2019-02-13 14:38:27+00:00,24
213,1095715073169997824,2019-02-13 16:03:25+00:00,22
214,1095718519453507584,2019-02-13 16:17:07+00:00,22
215,1095969445397385216,2019-02-14 08:54:12+00:00,24
216,1096011052406325248,2019-02-14 11:39:32+00:00,26
217,1096077872580755456,2019-02-14 16:05:03+00:00,18
218,1096097263548551168,2019-02-14 17:22:06+00:00,17
219,1096382735361425408,2019-02-15 12:16:28+00:00,25
220,1097054867133214720,2019-02-17 08:47:17+00:00,21
221,1097203410842066944,2019-02-17 18:37:32+00:00,16
222,1097390230091509760,2019-02-18 06:59:54+00:00,28
223,1097424888229478400,2019-02-18 09:17:37+00:00,38
224,1097522117753667584,2019-02-18 15:43:58+00:00,34
225,1097533937428115456,2019-02-18 16:30:56+00:00,25
226,1097557264595062784,2019-02-18 18:03:38+00:00,33
227,1097563648678158336,2019-02-18 18:29:00+00:00,16
228,1097880822831550464,2019-02-19 15:29:20+00:00,32
229,1098121831087816704,2019-02-20 07:27:01+00:00,35
230,1098126021033975808,2019-02-20 07:43:40+00:00,30
231,1098170624072208384,2019-02-20 10:40:54+00:00,15
232,1098176875141259264,2019-02-20 11:05:44+00:00,22
233,1098279586834628608,2019-02-20 17:53:53+00:00,29
234,1098575038092140544,2019-02-21 13:27:54+00:00,26
235,1098612800476364800,2019-02-21 15:57:57+00:00,30
236,1098655398905761792,2019-02-21 18:47:13+00:00,33
237,1098922294540488704,2019-02-22 12:27:46+00:00,16
238,1098972896536526848,2019-02-22 15:48:51+00:00,34
239,1098989284076515328,2019-02-22 16:53:58+00:00,12
240,1099284384488792064,2019-02-23 12:26:35+00:00,25
241,1099290965318295552,2019-02-23 12:52:44+00:00,25
242,1099779493156261888,2019-02-24 21:13:58+00:00,36
243,1099982151834050560,2019-02-25 10:39:16+00:00,36
244,1100143085999349760,2019-02-25 21:18:46+00:00,35
245,1100398798084308992,2019-02-26 14:14:52+00:00,34
246,1100426920880156672,2019-02-26 16:06:37+00:00,22
247,1100654953193005056,2019-02-27 07:12:44+00:00,28
248,1101081372188438528,2019-02-28 11:27:10+00:00,41
249,1101370829592555520,2019-03-01 06:37:22+00:00,26
250,1101466542942896128,2019-03-01 12:57:42+00:00,26
251,1101490492691398656,2019-03-01 14:32:52+00:00,25
252,1101513776367616000,2019-03-01 16:05:24+00:00,19
253,1101782746874052608,2019-03-02 09:54:11+00:00,37
254,1101855910358667264,2019-03-02 14:44:55+00:00,30
255,1102100268261523456,2019-03-03 06:55:54+00:00,33
256,1102508108851671040,2019-03-04 09:56:31+00:00,35
257,1102816725026910208,2019-03-05 06:22:51+00:00,28
258,1102830050460794880,2019-03-05 07:15:48+00:00,34
259,1102836240435609600,2019-03-05 07:40:24+00:00,25
260,1102899409128484864,2019-03-05 11:51:24+00:00,29
261,1102977130252722176,2019-03-05 17:00:14+00:00,27
262,1103926366246850560,2019-03-08 07:52:10+00:00,31
263,1103966462857957376,2019-03-08 10:31:30+00:00,28
264,1104010905485037568,2019-03-08 13:28:06+00:00,29
265,1104024424297189376,2019-03-08 14:21:49+00:00,37
266,1104393125047472128,2019-03-09 14:46:54+00:00,26
267,1104404642396602368,2019-03-09 15:32:40+00:00,31
268,1105044071310127104,2019-03-11 09:53:31+00:00,34
269,1105137583686852608,2019-03-11 16:05:07+00:00,26
270,1105227359282778112,2019-03-11 22:01:51+00:00,18
271,1105730143497134080,2019-03-13 07:19:44+00:00,39
272,1106115505256099840,2019-03-14 08:51:01+00:00,31
273,1106206166298836992,2019-03-14 14:51:17+00:00,36
274,1106496662581768192,2019-03-15 10:05:36+00:00,25
275,1106593198158331904,2019-03-15 16:29:12+00:00,42
276,1106856531847458816,2019-03-16 09:55:36+00:00,11
277,1106956526563049472,2019-03-16 16:32:56+00:00,16
278,1107199797855956992,2019-03-17 08:39:37+00:00,25
279,1107256929171267584,2019-03-17 12:26:38+00:00,31
280,1107528515170250752,2019-03-18 06:25:49+00:00,35
281,1107568189381201920,2019-03-18 09:03:28+00:00,37
282,1107585918993686528,2019-03-18 10:13:55+00:00,29
283,1107902336708591616,2019-03-19 07:11:15+00:00,25
284,1107957677458710528,2019-03-19 10:51:09+00:00,16
285,1108016802099924992,2019-03-19 14:46:06+00:00,31
286,1108040716171837440,2019-03-19 16:21:07+00:00,30
287,1108269293781827584,2019-03-20 07:29:24+00:00,31
288,1108389452374786048,2019-03-20 15:26:52+00:00,17
289,1108399800322539520,2019-03-20 16:08:00+00:00,27
290,1108670246951546880,2019-03-21 10:02:39+00:00,26
291,1108714090254532608,2019-03-21 12:56:52+00:00,36
292,1108814947335790592,2019-03-21 19:37:38+00:00,17
293,1108974738171404288,2019-03-22 06:12:35+00:00,26
294,1109006005931831296,2019-03-22 08:16:50+00:00,18
295,1109303756200513536,2019-03-23 04:00:00+00:00,35
296,1109721222064103424,2019-03-24 07:38:51+00:00,38
297,1110082557314547712,2019-03-25 07:34:40+00:00,32
298,1110096288153067520,2019-03-25 08:29:14+00:00,13
299,1110440473213190144,2019-03-26 07:16:54+00:00,37
300,1110570792801222656,2019-03-26 15:54:45+00:00,28
301,1110839659494625280,2019-03-27 09:43:07+00:00,32
302,1111362509984927744,2019-03-28 20:20:45+00:00,34
303,1111557534035398656,2019-03-29 09:15:42+00:00,33
304,1111612399772160000,2019-03-29 12:53:43+00:00,16
305,1111904496660201472,2019-03-30 08:14:24+00:00,32
306,1112333339359367168,2019-03-31 12:38:28+00:00,36
307,1112424808929812480,2019-03-31 18:41:56+00:00,27
308,1112614170917330944,2019-04-01 07:14:24+00:00,34
309,1112666511402065920,2019-04-01 10:42:23+00:00,33
310,1112674191776645120,2019-04-01 11:12:54+00:00,11
311,1112732991908990976,2019-04-01 15:06:33+00:00,35
312,1112742796832706560,2019-04-01 15:45:31+00:00,25
313,1113015789819453440,2019-04-02 09:50:17+00:00,20
314,1113048427955449856,2019-04-02 11:59:59+00:00,27
315,1113166725430808576,2019-04-02 19:50:03+00:00,38
316,1113339953411440640,2019-04-03 07:18:24+00:00,31
317,1113427951482277888,2019-04-03 13:08:04+00:00,25
318,1113471273743548416,2019-04-03 16:00:13+00:00,25
319,1113553250165448704,2019-04-03 21:25:58+00:00,25
320,1113717661534511104,2019-04-04 08:19:17+00:00,30
321,1114098237504393216,2019-04-05 09:31:33+00:00,34
322,1114147046879977472,2019-04-05 12:45:30+00:00,23
323,1114218592948633600,2019-04-05 17:29:48+00:00,30
324,1114458865981169664,2019-04-06 09:24:33+00:00,25
325,1114538423518474240,2019-04-06 14:40:41+00:00,28
326,1114914302559961088,2019-04-07 15:34:18+00:00,32
327,1115126647047565312,2019-04-08 05:38:05+00:00,34
328,1115154006425387008,2019-04-08 07:26:48+00:00,21
329,1115180468452900864,2019-04-08 09:11:57+00:00,41
330,1115239588132544512,2019-04-08 13:06:52+00:00,23
331,1115293348812742656,2019-04-08 16:40:30+00:00,24
332,1115480466923114496,2019-04-09 05:04:02+00:00,32
333,1115887360221286400,2019-04-10 08:00:53+00:00,36
334,1115950065082826752,2019-04-10 12:10:03+00:00,14
335,1115955343052496896,2019-04-10 12:31:01+00:00,37
336,1116639828244873216,2019-04-12 09:50:55+00:00,30
337,1116931472794050560,2019-04-13 05:09:49+00:00,39
338,1116976714704400384,2019-04-13 08:09:35+00:00,24
339,1117113380903452672,2019-04-13 17:12:39+00:00,38
340,1117335239565697024,2019-04-14 07:54:14+00:00,22
341,1118031321476075520,2019-04-16 06:00:13+00:00,25
342,1118068308786515968,2019-04-16 08:27:12+00:00,21
343,1118189505717182464,2019-04-16 16:28:47+00:00,17
344,1118422366130974720,2019-04-17 07:54:06+00:00,33
345,1118431182851584000,2019-04-17 08:29:08+00:00,21
346,1118477801911455744,2019-04-17 11:34:22+00:00,22
347,1118498028476882944,2019-04-17 12:54:45+00:00,17
348,1118514469964079104,2019-04-17 14:00:05+00:00,34
349,1118537187455320064,2019-04-17 15:30:21+00:00,28
350,1118759243950239744,2019-04-18 06:12:43+00:00,31
351,1118837578990542848,2019-04-18 11:24:00+00:00,26
352,1119873524292902912,2019-04-21 08:00:29+00:00,31
353,1120550134402756608,2019-04-23 04:49:05+00:00,36
354,1120702433464918016,2019-04-23 14:54:16+00:00,21
355,1121010676766584832,2019-04-24 11:19:07+00:00,28
356,1121026835536588800,2019-04-24 12:23:19+00:00,34
357,1121093329259827200,2019-04-24 16:47:33+00:00,29
358,1121158493841645568,2019-04-24 21:06:29+00:00,30
359,1121328884505563136,2019-04-25 08:23:34+00:00,30
360,1121406102573387776,2019-04-25 13:30:24+00:00,23
361,1122039198956044288,2019-04-27 07:26:06+00:00,35
362,1122758238217363456,2019-04-29 07:03:18+00:00,29
363,1122801515129917440,2019-04-29 09:55:16+00:00,25
364,1122833887871238144,2019-04-29 12:03:54+00:00,32
365,1122833912835772416,2019-04-29 12:04:00+00:00,27
366,1122867512243314688,2019-04-29 14:17:31+00:00,37
367,1122875948003659776,2019-04-29 14:51:02+00:00,17
368,1122879744402513920,2019-04-29 15:06:07+00:00,31
369,1123242990762221568,2019-04-30 15:09:32+00:00,30
370,1123316830423195648,2019-04-30 20:02:57+00:00,20
371,1124270166274117632,2019-05-03 11:11:10+00:00,32
372,1124291127098728448,2019-05-03 12:34:27+00:00,37
373,1124322997848944640,2019-05-03 14:41:06+00:00,28
374,1124383870235938816,2019-05-03 18:42:59+00:00,18
375,1124773125986639872,2019-05-04 20:29:45+00:00,22
376,1125037402760916992,2019-05-05 13:59:53+00:00,15
377,1125288472678404096,2019-05-06 06:37:33+00:00,35
378,1125384855997624320,2019-05-06 13:00:32+00:00,40
379,1125459828585971712,2019-05-06 17:58:27+00:00,32
380,1125695911047389184,2019-05-07 09:36:34+00:00,26
381,1125695912955777024,2019-05-07 09:36:34+00:00,38
382,1126025905581826048,2019-05-08 07:27:51+00:00,34
383,1126191002446905344,2019-05-08 18:23:53+00:00,34
384,1126491659053744128,2019-05-09 14:18:35+00:00,19
385,1126497769009471488,2019-05-09 14:42:52+00:00,28
386,1126617698887176192,2019-05-09 22:39:25+00:00,32
387,1127473886654881792,2019-05-12 07:21:36+00:00,33
388,1127822947954110464,2019-05-13 06:28:39+00:00,38
389,1127826095959678976,2019-05-13 06:41:09+00:00,37
390,1127827118849765376,2019-05-13 06:45:13+00:00,35
391,1127895704893034496,2019-05-13 11:17:45+00:00,34
392,1127920721915777024,2019-05-13 12:57:10+00:00,30
393,1127931169285259264,2019-05-13 13:38:41+00:00,33
394,1127956734205681664,2019-05-13 15:20:16+00:00,36
395,1128275253573111808,2019-05-14 12:25:57+00:00,20
396,1128318381063647232,2019-05-14 15:17:19+00:00,31
397,1128388100273709056,2019-05-14 19:54:22+00:00,34
398,1128616662717083648,2019-05-15 11:02:35+00:00,23
399,1128677459401019392,2019-05-15 15:04:10+00:00,30
400,1128886501616619520,2019-05-16 04:54:50+00:00,31
401,1128888123948261376,2019-05-16 05:01:17+00:00,23
402,1128975476779868160,2019-05-16 10:48:23+00:00,14
403,1128982420630528000,2019-05-16 11:15:59+00:00,29
404,1129153197736697856,2019-05-16 22:34:35+00:00,29
405,1129277133858234368,2019-05-17 06:47:04+00:00,33
406,1129390205402779648,2019-05-17 14:16:22+00:00,35
407,1129403549018972160,2019-05-17 15:09:24+00:00,25
408,1130459543706722304,2019-05-20 13:05:32+00:00,28
409,1130504292023054336,2019-05-20 16:03:21+00:00,21
410,1130505933405204480,2019-05-20 16:09:52+00:00,31
411,1130737646857314304,2019-05-21 07:30:37+00:00,28
412,1130747344750809088,2019-05-21 08:09:09+00:00,25
413,1130813514346639360,2019-05-21 12:32:05+00:00,28
414,1130862169501896704,2019-05-21 15:45:26+00:00,27
415,1131312040075780096,2019-05-22 21:33:03+00:00,26
416,1131343866458759168,2019-05-22 23:39:31+00:00,40
417,1131516347035336704,2019-05-23 11:04:54+00:00,28
418,1131617422618894336,2019-05-23 17:46:32+00:00,34
419,1132158756916211712,2019-05-25 05:37:36+00:00,33
420,1132243044995149824,2019-05-25 11:12:32+00:00,43
421,1132739314067148800,2019-05-26 20:04:32+00:00,38
422,1132895096263913472,2019-05-27 06:23:33+00:00,34
423,1132981974702940160,2019-05-27 12:08:47+00:00,39
424,1133604006071349248,2019-05-29 05:20:31+00:00,29
425,1133816131888787456,2019-05-29 19:23:25+00:00,27
426,1134347382307590144,2019-05-31 06:34:25+00:00,28
427,1134358580688240640,2019-05-31 07:18:55+00:00,25
428,1134400579449626624,2019-05-31 10:05:48+00:00,23
429,1134483082193645568,2019-05-31 15:33:39+00:00,26
430,1134518316826091520,2019-05-31 17:53:39+00:00,34
431,1135482109253115904,2019-06-03 09:43:25+00:00,33
432,1135562081347014656,2019-06-03 15:01:12+00:00,37
433,1135794718644887552,2019-06-04 06:25:37+00:00,27
434,1135886470743515136,2019-06-04 12:30:13+00:00,37
435,1135917105373564928,2019-06-04 14:31:56+00:00,15
436,1135931434387091456,2019-06-04 15:28:53+00:00,28
437,1136136516235866112,2019-06-05 05:03:48+00:00,28
438,1136278197111283712,2019-06-05 14:26:47+00:00,24
439,1136913123204636672,2019-06-07 08:29:46+00:00,18
440,1136916601343815680,2019-06-07 08:43:35+00:00,34
441,1136920008376946688,2019-06-07 08:57:07+00:00,24
442,1138165033085669376,2019-06-10 19:24:24+00:00,15
443,1138379163512049664,2019-06-11 09:35:17+00:00,23
444,1138404959135965184,2019-06-11 11:17:47+00:00,25
445,1138443553749819392,2019-06-11 13:51:09+00:00,32
446,1138716885892182016,2019-06-12 07:57:16+00:00,12
447,1139080702442520576,2019-06-13 08:02:57+00:00,33
448,1139148160423682048,2019-06-13 12:31:00+00:00,30
449,1139187467557511168,2019-06-13 15:07:12+00:00,18
450,1139189925948153856,2019-06-13 15:16:58+00:00,38
451,1139191168477147136,2019-06-13 15:21:54+00:00,35
452,1139222688612962304,2019-06-13 17:27:09+00:00,25
453,1139396380818956288,2019-06-14 04:57:20+00:00,33
454,1139444508473602048,2019-06-14 08:08:35+00:00,21
455,1139448408886980608,2019-06-14 08:24:05+00:00,34
456,1140180351609921536,2019-06-16 08:52:34+00:00,33
457,1140300518948003840,2019-06-16 16:50:04+00:00,31
458,1140478596357791744,2019-06-17 04:37:41+00:00,33
459,1140508927739740160,2019-06-17 06:38:12+00:00,32
460,1140979378387640320,2019-06-18 13:47:36+00:00,29
461,1140998185445445632,2019-06-18 15:02:20+00:00,24
462,1141317947438370816,2019-06-19 12:12:57+00:00,31
463,1141375335696609280,2019-06-19 16:01:00+00:00,30
464,1141623423292051456,2019-06-20 08:26:49+00:00,38
465,1141716254190952448,2019-06-20 14:35:41+00:00,32
466,1141937319194320896,2019-06-21 05:14:07+00:00,34
467,1142070145331924992,2019-06-21 14:01:55+00:00,29
468,1142070146875514880,2019-06-21 14:01:56+00:00,24
469,1142404172320509952,2019-06-22 12:09:14+00:00,13
470,1142425746738221056,2019-06-22 13:34:57+00:00,40
471,1142468940997844992,2019-06-22 16:26:36+00:00,28
472,1142779901629665280,2019-06-23 13:02:15+00:00,32
473,1143140059996200960,2019-06-24 12:53:23+00:00,13
474,1143173057038770176,2019-06-24 15:04:30+00:00,37
475,1143242721987104768,2019-06-24 19:41:20+00:00,35
476,1143389019100917760,2019-06-25 05:22:39+00:00,35
477,1143404271754502144,2019-06-25 06:23:16+00:00,24
478,1143596862429106176,2019-06-25 19:08:33+00:00,14
479,1143732689318678528,2019-06-26 04:08:17+00:00,28
480,1143842986016628736,2019-06-26 11:26:34+00:00,35
481,1143926352720072704,2019-06-26 16:57:50+00:00,32
482,1144111752130568192,2019-06-27 05:14:32+00:00,33
483,1144138983989026816,2019-06-27 07:02:45+00:00,32
484,1144160528962609152,2019-06-27 08:28:22+00:00,27
485,1144223185170288640,2019-06-27 12:37:20+00:00,25
486,1144230998911197184,2019-06-27 13:08:23+00:00,45
487,1144582605037330432,2019-06-28 12:25:33+00:00,41
488,1144620195870380032,2019-06-28 14:54:55+00:00,25
489,1144874802387267584,2019-06-29 07:46:38+00:00,16
