,url,date,author,text,text_tokenised
668,"https://afdbundestag.de/frohnmaier-deutsche-entwicklungspolitik-ist-unglaubwuerdig/
",2019-07-10,Frohnmaier,"Gerade in der Entwicklungspolitik ist es dringend erforderlich, wieder deutsche Interessen an oberste Stelle zu setzen und souveräne Staaten nicht mit dem deutschen Klimawahn zu beglücken.“","Entwicklungspolitik dringend erforderlich , deutsche Interessen oberste Stelle setzen souveräne Staaten deutschen Klimawahn beglücken . “"
669,"https://afdbundestag.de/bernhard-klimahysterie-zerstoert-arbeitsplaetze-endlich-gegensteuern/
",2019-07-14,Bernhard,"Klimahysterie zerstört Arbeitsplätze - Endlich gegensteuern! Berlin, 14. Juli 2019.","Klimahysterie zerstört Arbeitsplätze - gegensteuern ! Berlin , 14. Juli 2019."
670,"https://afdbundestag.de/bernhard-klimahysterie-zerstoert-arbeitsplaetze-endlich-gegensteuern/
",2019-07-14,Bernhard,"Dass die überhastete und überteuerte ‚Energiewende‘ und CO2-Hysterie unserem Land an vielen Stellen schadet, will kaum jemand wahrhaben. Wöchentlich, fast täglich sehen wir nun Schadensmeldungen: Auftragseinbrüche, ‚strukturwandelbedingte‘ Stellenstreichungen und fadenscheinige Durchhalteparolen!","überhastete überteuerte ‚ Energiewende ‘ CO2-Hysterie unserem Land Stellen schadet , wahrhaben . Wöchentlich , fast täglich sehen Schadensmeldungen : Auftragseinbrüche , ‚ strukturwandelbedingte ‘ Stellenstreichungen fadenscheinige Durchhalteparolen !"
671,"https://afdbundestag.de/gottschalk-bis-heute-haben-sie-nur-fuer-den-staat-gearbeitet/
",2019-07-15,Gottschalk,"Denken wir nur an die auf uns zukommende CO2 Steuer, die den Bürger noch um einiges mehr belasten wird. Nach der gescheiterten Asylpolitik und der teuren Energiewende der großen Koalition muss das Geld ja irgendwie wieder reingeholt werden. Die AfD fordert dagegen eine Senkung der Belastung durch Steuern und andere Abgaben auf unter 50 Prozent.","Denken zukommende CO2 Steuer , Bürger belasten . gescheiterten Asylpolitik teuren Energiewende Koalition Geld irgendwie reingeholt . AfD fordert Senkung Belastung Steuern Abgaben 50 Prozent ."
672,"https://afdbundestag.de/hampel-aussenminister-mit-rackete-fuer-klimafluechtlinge/
",2019-07-16,Hampel,"Außenminister mit Rackete für Klimaflüchtlinge Berlin, 16. Juli 2019.","Außenminister Rackete Klimaflüchtlinge Berlin , 16. Juli 2019."
673,"https://afdbundestag.de/hampel-aussenminister-mit-rackete-fuer-klimafluechtlinge/
",2019-07-16,Hampel,"Außenministers Heiko Maas im Streit um die sogenannte Seenotrettung im Mittelmeer gestalten sich immer verrückter. Sie werden nur noch von den durchgeknallten Wahnideen der Sea-Watch-Kapitänin Carola Rackete übertroffen, die am liebsten alle Libyen-Migranten und neuerdings auch weltweite ‚Klimaflüchtlinge’ nach Europa schleusen möchte.","Außenministers Heiko Maas Streit sogenannte Seenotrettung Mittelmeer gestalten verrückter . durchgeknallten Wahnideen Sea-Watch-Kapitänin Carola Rackete übertroffen , liebsten Libyen-Migranten neuerdings weltweite ‚ Klimaflüchtlinge ’ Europa schleusen ."
674,"https://afdbundestag.de/hampel-aussenminister-mit-rackete-fuer-klimafluechtlinge/
",2019-07-16,Hampel,"Frau Rackete, die jetzt auch noch ‚Klimaflüchtlinge’ nach Deutschland und Europa bringen will, steuerte entgegen besseren Wissens ihr Schiff trotzdem in den Hafen von Lampedusa. Sie gefährdete dabei auch noch durch ein rücksichtloses Manöver das Leben von fünf Besatzungsmitgliedern eines italienischen Zollschiffes.","Rackete , ‚ Klimaflüchtlinge ’ Deutschland Europa bringen , steuerte entgegen besseren Wissens Schiff Hafen Lampedusa . gefährdete rücksichtloses Manöver Leben Besatzungsmitgliedern italienischen Zollschiffes ."
675,"https://afdbundestag.de/gottschalk-bahnfahren-muss-billiger-werden-und-nicht-fliegen-teurer/
",2019-07-19,Gottschalk,"Wenn man den alltäglichen Verkehr und damit den Stau ganzjährig verringern will und damit die CO2-Belastung drastisch reduzieren wollte, dann würde man die Bahnpreise deutlich günstiger gestalten. Wenn man derzeit die Kosten einer Autofahrt mit einer Bahnfahrt vergleicht, entscheidet man sich meist automatisch für das Auto.","alltäglichen Verkehr Stau ganzjährig verringern CO2-Belastung drastisch reduzieren , Bahnpreise deutlich günstiger gestalten . derzeit Kosten Autofahrt Bahnfahrt vergleicht , entscheidet meist automatisch Auto ."
676,"https://afdbundestag.de/gottschalk-bahnfahren-muss-billiger-werden-und-nicht-fliegen-teurer/
",2019-07-19,Gottschalk,Die Klimaschutztruppe der Kanzlerin sollte sich um machbare und kostengünstige Alternativen für die Bürger bemühen und nicht erneut Steuern erhöhen. Das kann es nicht sein!“,Klimaschutztruppe Kanzlerin machbare kostengünstige Alternativen Bürger bemühen erneut Steuern erhöhen . ! “
677,"https://afdbundestag.de/1-050e-pro-monat-und-haushalt-fuer-den-klimawandel-beatrix-von-storch-zu-fridays-for-future/
",2019-07-21,,1.050€ pro Monat und Haushalt für den Klimawandel! - Beatrix von Storch zu Fridays for Future,1.050 € pro Monat Haushalt Klimawandel ! - Beatrix Storch Fridays for Future
678,"https://afdbundestag.de/kotre-co2-steuer-ist-gift-fuer-wirtschaft-und-verbraucher/
",2019-07-23,Kotré,"CO2-Steuer ist Gift für Wirtschaft und Verbraucher Berlin, 23. Juli 2019. Zur aktuellen Diskussion um die Bepreisung von CO2 sagt der Energiepolitische Sprecher der AfD-Bundestagsfraktion Steffen Kotré: „Die AfD-Fraktion lehnt eine CO2-Steuer ab.","CO2-Steuer Gift Wirtschaft Verbraucher Berlin , 23. Juli 2019. aktuellen Diskussion Bepreisung CO2 Energiepolitische Sprecher AfD-Bundestagsfraktion Steffen Kotré : „ AfD-Fraktion lehnt CO2-Steuer ."
679,"https://afdbundestag.de/kotre-co2-steuer-ist-gift-fuer-wirtschaft-und-verbraucher/
",2019-07-23,Kotré,Bereits heute schon sind die energieintensiven Unternehmen in Deutschland mit dem EEG und den CO2-Emissionszertifikaten am stärksten belastet. Wir haben die höchsten Strompreise für Privathaushalte weltweit. Eine Ausweitung des CO2-Zertifikatehandels auf den Verkehrs- und Bausektor lehnen wir - wie die Einführung einer CO2-Steuer - ab.,energieintensiven Unternehmen Deutschland EEG CO2-Emissionszertifikaten stärksten belastet . höchsten Strompreise Privathaushalte weltweit . Ausweitung CO2-Zertifikatehandels Verkehrs- Bausektor lehnen - Einführung CO2-Steuer - .
680,"https://afdbundestag.de/kotre-co2-steuer-ist-gift-fuer-wirtschaft-und-verbraucher/
",2019-07-23,Kotré,"Die chaotischen Diskussionen der von den Grünen getriebenen Koalitionspartner aus CDU/CSU und SPD zeugen von Dilettantismus. Während weltweit CO2 freigesetzt wird, stiegen in Deutschland die Preise für Strom, Heizöl, Erdgas, Kraftstoffe, Mieten und Nebenkosten massiv an.","chaotischen Diskussionen Grünen getriebenen Koalitionspartner CDU/CSU SPD zeugen Dilettantismus . weltweit CO2 freigesetzt , stiegen Deutschland Preise Strom , Heizöl , Erdgas , Kraftstoffe , Mieten Nebenkosten massiv ."
681,"https://afdbundestag.de/kotre-co2-steuer-ist-gift-fuer-wirtschaft-und-verbraucher/
",2019-07-23,Kotré,"Millionen Familien und Haushalte, bei denen das Geld heute nur knapp ausreicht, werden bei einer CO2-Besteuerung zwangsläufig auf Heizung, Strom und Mobilität verzichten müssen. Eine derart unsoziale Politik lehnen wir entschieden ab.“","Millionen Familien Haushalte , Geld knapp ausreicht , CO2-Besteuerung zwangsläufig Heizung , Strom Mobilität verzichten . derart unsoziale Politik lehnen entschieden . “"
682,"https://afdbundestag.de/frohnmaier-weg-mit-der-agenda-2030/
",2019-07-24,Frohnmaier,"Beim Ministersegment des Nachhaltigkeitsforums hat Deutschland gefordert, vor allem gesellschaftliche Ungleichheiten und den Klimawandel stärker in den Blick zu nehmen. Vertreten wurde die Bundesregierung beim Forum durch zwei parlamentarische Staatssekretäre, darunter Dr.","Ministersegment Nachhaltigkeitsforums Deutschland gefordert , gesellschaftliche Ungleichheiten Klimawandel stärker Blick nehmen . Vertreten Bundesregierung Forum parlamentarische Staatssekretäre , Dr."
683,"https://afdbundestag.de/frohnmaier-weg-mit-der-agenda-2030/
",2019-07-24,Frohnmaier,"Weder in Deutschland noch in den Entwicklungsländern. Die linken Umverteiler und Klimahysteriker wollen nicht bloß den Deutschen ihren Wohlstand madig machen, sondern auch den Menschen in Afrika und Asien. Am liebsten wären Frau Dr. Flachsbarth wohl lauter kleinbäuerliche Homöopathen mit Solarzelle auf der Lehmhütte.","Weder Deutschland Entwicklungsländern . linken Umverteiler Klimahysteriker bloß Deutschen Wohlstand madig , Menschen Afrika Asien . liebsten wären Dr. Flachsbarth lauter kleinbäuerliche Homöopathen Solarzelle Lehmhütte ."
684,"https://afdbundestag.de/frohnmaier-weg-mit-der-agenda-2030/
",2019-07-24,Frohnmaier,"Ich sage: Auch die armen Länder sollen sich industriell entwickeln dürfen und können. Dazu braucht es Handel und Privatinvestitionen, keine absurde ‚Entwicklungshilfe‘ für klimafreundliche Moscheen in Marokko oder gendersensible Männerarbeit in Nicaragua.","sage : armen Länder industriell entwickeln . braucht Handel Privatinvestitionen , absurde ‚ Entwicklungshilfe ‘ klimafreundliche Moscheen Marokko gendersensible Männerarbeit Nicaragua ."
685,"https://afdbundestag.de/frohnmaier-weg-mit-der-agenda-2030/
",2019-07-24,Frohnmaier,"Mit dem Schlagwort ‚Klima‘ haben die Linken einen neuen Vorwand gefunden, um in jeden noch so kleinen Bereich der persönlichen Lebensführung der Bürger einzudringen und diesen zu reglementieren. Die Agenda 2030 ist globaler Ausfluss dieser Ideologie und gehört deswegen abgewickelt.“","Schlagwort ‚ Klima ‘ Linken Vorwand gefunden , Bereich persönlichen Lebensführung Bürger einzudringen reglementieren . Agenda 2030 globaler Ausfluss Ideologie gehört abgewickelt . “"
686,"https://afdbundestag.de/das-umweltpolitische-positionspapier-der-afd-fraktionen-karsten-hilse-frank-scholtysek/
",2019-07-25,,"Das umweltpolitische Positionspapier der AfD-Fraktionen - Karsten Hilse & Frank Scholtysek Unser umweltpolitischer Sprecher Karsten Hilse und Frank Scholtysek von der AfD-Fraktion Berlin stellen die Positionen des Arbeitskreises Umwelt zu Klimawandel, CO2-Steuer, Kohleausstieg, Kernenergie und weiteren Schwerpunkten vor.","umweltpolitische Positionspapier AfD-Fraktionen - Karsten Hilse & Frank Scholtysek umweltpolitischer Sprecher Karsten Hilse Frank Scholtysek AfD-Fraktion Berlin stellen Positionen Arbeitskreises Umwelt Klimawandel , CO2-Steuer , Kohleausstieg , Kernenergie Schwerpunkten ."
687,"https://afdbundestag.de/frohnmaier-es-ist-nicht-aufgabe-der-europaeer-alle-probleme-afrikas-zu-loesen/
",2019-07-31,Frohnmaier,"Auch die anmaßende Haltung von Minister Müller irritiert. Die Afrikaner sind natürlich nicht dazu verpflichtet, die klimapolitischen Wahnvorstellungen der deutschen Bundesregierung umzusetzen. Die sogenannte Energiewende funktioniert schon in Deutschland nicht.","anmaßende Haltung Minister Müller irritiert . Afrikaner verpflichtet , klimapolitischen Wahnvorstellungen deutschen Bundesregierung umzusetzen . sogenannte Energiewende funktioniert Deutschland ."
688,"https://afdbundestag.de/protschka-fleisch-besteuerung-bringt-den-tieren-ueberhaupt-nichts/
",2019-08-06,Protschka,"Fleisch-Besteuerung bringt den Tieren überhaupt nichts Berlin, 6. August 2019. Der deutsche Tierschutzbund fordert neben einer CO2-Steuer auch eine Fleischsteuer zu erheben, mit der das Tierwohl verbessert werden soll.","Fleisch-Besteuerung bringt Tieren Berlin , 6. August 2019. deutsche Tierschutzbund fordert CO2-Steuer Fleischsteuer erheben , Tierwohl verbessert ."
689,"https://afdbundestag.de/spaniel-beginnende-automobilkrise-durch-ideologische-und-unvernuenftige-klimapolitik/
",2019-08-06,Spaniel,"Beginnende Automobilkrise durch ideologische und unvernünftige Klimapolitik Berlin, 6. August 2019. Große Automobilfirmen sprechen von Arbeitsplatzabbau und nun folgen die Zulieferer mit Hiobsbotschaften. Schaeffler überlegt, tageweise die Bänder anzuhalten.","Beginnende Automobilkrise ideologische unvernünftige Klimapolitik Berlin , 6. August 2019. Automobilfirmen sprechen Arbeitsplatzabbau folgen Zulieferer Hiobsbotschaften . Schaeffler überlegt , tageweise Bänder anzuhalten ."
690,"https://afdbundestag.de/spaniel-beginnende-automobilkrise-durch-ideologische-und-unvernuenftige-klimapolitik/
",2019-08-06,Spaniel,"Die einseitige Fokussierung auf die umstrittene und keinesfalls saubere Elektromobilität, die Verteufelung innovativer Verbrennungsmotoren, die grassierende Klimahysterie, Fahrverbote durch absurde EU-Grenzwerte und das Walten dubioser Abmahnvereine wie der selbsternannten Deutsche Umwelthilfe (DUH) bestimmen die Politik.","einseitige Fokussierung umstrittene keinesfalls saubere Elektromobilität , Verteufelung innovativer Verbrennungsmotoren , grassierende Klimahysterie , Fahrverbote absurde EU-Grenzwerte Walten dubioser Abmahnvereine selbsternannten Deutsche Umwelthilfe ( DUH ) bestimmen Politik ."
691,"https://afdbundestag.de/brandner-co2-ausstoss-allein-durch-atmung-der-menschheit-betraegt-das-dreifache-aller-deutschen-emissionen/
",2019-08-06,Brandner,"CO2-Ausstoß allein durch Atmung der Menschheit beträgt das Dreifache aller deutschen Emissionen Berlin, 6. August 2019. Die Anstrengungen zur Senkung der energiebedingten Emissionen haben in den letzten Jahren in Deutschland zu einem weithin vor Ort nicht akzeptierten Windenergieausbau und stark steigenden Strompreisen geführt.","CO2-Ausstoß Atmung Menschheit beträgt Dreifache deutschen Emissionen Berlin , 6. August 2019. Anstrengungen Senkung energiebedingten Emissionen letzten Deutschland weithin Ort akzeptierten Windenergieausbau stark steigenden Strompreisen geführt ."
692,"https://afdbundestag.de/brandner-co2-ausstoss-allein-durch-atmung-der-menschheit-betraegt-das-dreifache-aller-deutschen-emissionen/
",2019-08-06,Brandner,"Diese sogenannte Klimapolitik deutscher Provenienz blendet völlig die natürlichen globalen CO2-Quellen wie die Atmung der rasant wachsenden Menschheit, Vulkanismus oder die Speicherfähigkeit der Meere aus.","sogenannte Klimapolitik deutscher Provenienz blendet völlig natürlichen globalen CO2-Quellen Atmung rasant wachsenden Menschheit , Vulkanismus Speicherfähigkeit Meere ."
693,"https://afdbundestag.de/brandner-co2-ausstoss-allein-durch-atmung-der-menschheit-betraegt-das-dreifache-aller-deutschen-emissionen/
",2019-08-06,Brandner,"Stephan Brandner, Thüringer AfD-Bundestagsabgeordneter aus Gera, fordert mehr Vernunft in der ideologisch geprägten Klimawandel-Debatte: „Selbst wenn es für den Preis der Windkraft-Verspargelung unserer Heimat gelänge, die Klimaziele der Bundesregierung zu erreichen, dann entspräche das im Jahr 2020 gegenüber heute einer Gesamtminderung von 120","Stephan Brandner , Thüringer AfD-Bundestagsabgeordneter Gera , fordert Vernunft ideologisch geprägten Klimawandel-Debatte : „ Preis Windkraft-Verspargelung Heimat gelänge , Klimaziele Bundesregierung erreichen , entspräche 2020 Gesamtminderung 120"
694,"https://afdbundestag.de/brandner-co2-ausstoss-allein-durch-atmung-der-menschheit-betraegt-das-dreifache-aller-deutschen-emissionen/
",2019-08-06,Brandner,Millionen Tonnen CO2 pro Jahr. Allein die Atemluft der Menschheit enthält knapp drei Milliarden Tonnen Kohlendioxid und gemäß dem prognostizierten Bevölkerungswachstum werden dadurch ab 2050 jährlich zusätzlich über eine halbe Milliarde Tonnen CO2 emittiert werden.,Millionen Tonnen CO2 pro . Atemluft Menschheit enthält knapp Milliarden Tonnen Kohlendioxid gemäß prognostizierten Bevölkerungswachstum 2050 jährlich zusätzlich halbe Milliarde Tonnen CO2 emittiert .
695,"https://afdbundestag.de/brandner-co2-ausstoss-allein-durch-atmung-der-menschheit-betraegt-das-dreifache-aller-deutschen-emissionen/
",2019-08-06,Brandner,"Diese Zahlen belegen, wie weltfremd es ist, auf Kosten unserer Umwelt und unserer Arbeitsplätze die im globalen Maßstab minimalen deutschen CO2-Mengen weiter reduzieren zu wollen.“","Zahlen belegen , weltfremd , Kosten Umwelt Arbeitsplätze globalen Maßstab minimalen deutschen CO2-Mengen reduzieren . “"
696,"https://afdbundestag.de/sie-wollen-fleisch-teurer-machen-afd-fraktion-im-bundestag/
",2019-08-07,,"Sie wollen Fleisch teurer machen! - AfD-Fraktion im Bundestag #Klimahysterie #Fleisch #AfD Jetzt auch noch eine Fleischsteuer! Autofahren, Fliegen und jetzt auch noch unser geliebtes Schnitzel - alles soll teurer werden. Die GroKo und natürlich die GRÜNEN sind Feuer und Flamme - die AfD-Fraktion lehnt diesen Irrsinn ab.","Fleisch teurer ! - AfD-Fraktion Bundestag # Klimahysterie # Fleisch # AfD Fleischsteuer ! Autofahren , Fliegen geliebtes Schnitzel - teurer . GroKo GRÜNEN Feuer Flamme - AfD-Fraktion lehnt Irrsinn ."
697,"https://afdbundestag.de/chrupalla-plaene-zur-erhoehung-des-fleischpreises-bedrohen-lebensqualitaet-des-kleinen-mannes/
",2019-08-07,Chrupalla,"Zur Diskussion über eine Erhöhung der Mehrwertsteuer auf Fleisch teilt der stellvertretende Vorsitzende der AfD-Fraktion im Deutschen Bundestag, Tino Chrupalla, mit: „Mit der Forderung von SPD, Grünen und CDU nach einer höheren Mehrwertsteuer auf Fleisch erreicht die Klimahysterie in Deutschland einen neuen Höhepunkt.","Diskussion Erhöhung Mehrwertsteuer Fleisch teilt stellvertretende Vorsitzende AfD-Fraktion Deutschen Bundestag , Tino Chrupalla , : „ Forderung SPD , Grünen CDU höheren Mehrwertsteuer Fleisch erreicht Klimahysterie Deutschland Höhepunkt ."
698,"https://afdbundestag.de/chrupalla-plaene-zur-erhoehung-des-fleischpreises-bedrohen-lebensqualitaet-des-kleinen-mannes/
",2019-08-07,Chrupalla,"Diese Art von angeblichen Klimaschutz muss man sich leisten können, den eine Erhöhung der Mehrwertsteuer auf Fleisch wird nur der erste Schritt sein. Weitere Maßnahme, den Preis für Fleisch in die Höhe zu treiben, werden folgen.","Art angeblichen Klimaschutz leisten , Erhöhung Mehrwertsteuer Fleisch Schritt . Maßnahme , Preis Fleisch Höhe treiben , folgen ."
699,"https://afdbundestag.de/chrupalla-plaene-zur-erhoehung-des-fleischpreises-bedrohen-lebensqualitaet-des-kleinen-mannes/
",2019-08-07,Chrupalla,"Sie offenbaren damit ein bedenkliches Demokratieverständnis: Die Politik ist nicht dazu da, den Bürgern ein bestimmtes, den Politikern genehmes Verhalten anzutrainieren. Das Grundnahrungsmittel Fleisch darf nicht zu Spielball von Klimahysterikern und Gesellschaftsumgestaltern werden.“","offenbaren bedenkliches Demokratieverständnis : Politik , Bürgern bestimmtes , Politikern genehmes Verhalten anzutrainieren . Grundnahrungsmittel Fleisch Spielball Klimahysterikern Gesellschaftsumgestaltern . “"
700,"https://afdbundestag.de/witt-der-kreuzzug-gegen-unsere-schluesselindustrie-ist-eine-katastrophe-fuer-deutschland/
",2019-08-08,Witt,"Nach Bosch hat nun auch der Zulieferriese Continental Stellenabbau und vor allem Verlagerung der Produktion ins industriefreundliche Ausland angekündigt. Ein kleiner Abmahnverein schafft es, im Zuge der Klimahysterie den Wohlstand in der Republik systematisch an die Wand zu fahren.","Bosch Zulieferriese Continental Stellenabbau Verlagerung Produktion industriefreundliche Ausland angekündigt . Abmahnverein schafft , Zuge Klimahysterie Wohlstand Republik systematisch Wand fahren ."
701,"https://afdbundestag.de/hilse-geplante-co2-steuer-waere-verfassungswidrig-regierung-wird-sie-trotzdem-erzwingen/
",2019-08-09,Hilse,"Geplante CO2-Steuer wäre verfassungswidrig - Regierung wird sie trotzdem erzwingen Berlin, 9. August 2019. Die geplante CO2-Steuer wäre verfassungswidrig, urteilt der Wissenschaftliche Dienst des Bundestages.","Geplante CO2-Steuer verfassungswidrig - Regierung erzwingen Berlin , 9. August 2019. geplante CO2-Steuer verfassungswidrig , urteilt Wissenschaftliche Dienst Bundestages ."
702,"https://afdbundestag.de/hilse-geplante-co2-steuer-waere-verfassungswidrig-regierung-wird-sie-trotzdem-erzwingen/
",2019-08-09,Hilse,"Der in Bautzen direkt gewählte AfD-Bundestagsabgeordnete Karsten Hilse, umweltpolitischer Sprecher der AfD-Fraktion, erklärt dazu: „Die CO2-Steuer wäre, ebenso wie alle bisherigen Maßnahmen in Bezug auf ein per WMO-Definition nicht existierendes Welt-Klima, insbesondere auf die ebenso wenig real existierende globale Mitteltemperatur, völlig","Bautzen direkt gewählte AfD-Bundestagsabgeordnete Karsten Hilse , umweltpolitischer Sprecher AfD-Fraktion , erklärt : „ CO2-Steuer , bisherigen Maßnahmen Bezug per WMO-Definition existierendes Welt-Klima , insbesondere real existierende globale Mitteltemperatur , völlig"
703,"https://afdbundestag.de/hilse-geplante-co2-steuer-waere-verfassungswidrig-regierung-wird-sie-trotzdem-erzwingen/
",2019-08-09,Hilse,unwirksam. Die starke Feststellung der Verfassungswidrigkeit durch den Wissenschaftlichen Dienst des Bundestags wird die aktuelle Regierung und die sie tragenden Altparteien nicht interessieren. Zu groß ist die Notwendigkeit neue große Einnahmequellen zu erschließen. Die Regierung wird die CO2-Steuer einführen. Das Parlament wird sie abnicken.,unwirksam . starke Feststellung Verfassungswidrigkeit Wissenschaftlichen Dienst Bundestags aktuelle Regierung tragenden Altparteien interessieren . Notwendigkeit Einnahmequellen erschließen . Regierung CO2-Steuer einführen . Parlament abnicken .
704,"https://afdbundestag.de/hilse-geplante-co2-steuer-waere-verfassungswidrig-regierung-wird-sie-trotzdem-erzwingen/
",2019-08-09,Hilse,"Daher ist es sehr wichtig, einmal mehr ins Gedächtnis zu rufen, dass, selbst wenn die nach allen Regeln seriöser Naturwissenschaft völlig unbewiesene Hypothese von der Wirkung des menschgemachten CO2 auf die Temperatur der Atmosphäre korrekt wäre, der deutsche Beitrag, bei völliger Absenkung der CO2-Emissionen auf null, nur eine Minderung der","wichtig , Gedächtnis rufen , , Regeln seriöser Naturwissenschaft völlig unbewiesene Hypothese Wirkung menschgemachten CO2 Temperatur Atmosphäre korrekt , deutsche Beitrag , völliger Absenkung CO2-Emissionen null , Minderung"
705,"https://afdbundestag.de/hilse-geplante-co2-steuer-waere-verfassungswidrig-regierung-wird-sie-trotzdem-erzwingen/
",2019-08-09,Hilse,"Temperatur von 0,00653 °C, irgendwann in ferner, völlig unbestimmter Zukunft, zur Folge hätte. Nicht mal die ‚wissenschaftlichen Kronzeugen‘ der Regierung - das Potsdam Institut für Klimafolgenforschung - wären in der Lage, dieses Nichts zu bestimmen. Und trotzdem wird wieder kassiert werden, unter dem Vorwand die Welt zu retten.“","Temperatur 0,00653 ° C , irgendwann ferner , völlig unbestimmter Zukunft , Folge . mal ‚ wissenschaftlichen Kronzeugen ‘ Regierung - Potsdam Institut Klimafolgenforschung - wären Lage , bestimmen . kassiert , Vorwand Welt retten . “"
706,"https://afdbundestag.de/friedhoff-empoerungen-ueber-die-aussagen-von-fleisch-unternehmer-toennies-sind-scheinheilig/
",2019-08-12,Friedhoff,"Der Fleisch-Unternehmer Clemens Tönnies soll Pressemitteilungen zufolge beim Tag des Handwerks in Paderborn im Zusammenhang mit der Klimawandel-Diskussion gesagt haben, man solle lieber zwanzig Kraftwerke in Afrika finanzieren, statt in Deutschland höhere Steuern auf CO2 einzuführen - dann würden die Afrikaner aufhören, Bäume zu fällen, und sie","Fleisch-Unternehmer Clemens Tönnies Pressemitteilungen zufolge Handwerks Paderborn Zusammenhang Klimawandel-Diskussion , solle Kraftwerke Afrika finanzieren , Deutschland höhere Steuern CO2 einzuführen - Afrikaner aufhören , Bäume fällen ,"
707,"https://afdbundestag.de/friedhoff-empoerungen-ueber-die-aussagen-von-fleisch-unternehmer-toennies-sind-scheinheilig/
",2019-08-12,Friedhoff,"hören auf, wenn es dunkel ist, Kinder zu produzieren. Nachdem überregionale Medien die Angelegenheit aufgegriffen hatten und der einhellige Urteilsspruch des „Rassismus“ erhoben wurde, stellte Clemens Tönnies seine Aussage bezüglich der Afrikaner auf Twitter klar: Er möchte seine Aussage zum Thema Auswirkungen beim Klimawandel richtigstellen.","hören , dunkel , Kinder produzieren . überregionale Medien Angelegenheit aufgegriffen einhellige Urteilsspruch „ Rassismus “ erhoben , stellte Clemens Tönnies Aussage bezüglich Afrikaner Twitter klar : Aussage Thema Auswirkungen Klimawandel richtigstellen ."
708,"https://afdbundestag.de/friedhoff-empoerungen-ueber-die-aussagen-von-fleisch-unternehmer-toennies-sind-scheinheilig/
",2019-08-12,Friedhoff,"Krieg, Zerrüttung und korrupte Regime führen zum Verfall von landwirtschaftlicher und wirtschaftlicher Prosperität in Afrika, und nicht der immer wieder mit Vehemenz und Nachdruck vorgeschobene ‚Klimawandel‘. Das enorme Bevölkerungswachstum vieler afrikanischer Staaten macht jedwede Chance auf Wirtschaftswachstum und Stabilität zunichte.","Krieg , Zerrüttung korrupte Regime führen Verfall landwirtschaftlicher wirtschaftlicher Prosperität Afrika , Vehemenz Nachdruck vorgeschobene ‚ Klimawandel ‘ . enorme Bevölkerungswachstum vieler afrikanischer Staaten jedwede Chance Wirtschaftswachstum Stabilität zunichte ."
709,"https://afdbundestag.de/friedhoff-bundesminister-muellers-festhalten-am-internationalen-amazonasfond-zeigt-uneinigkeit-der-bundesregierung/
",2019-08-14,Friedhoff,Gerade der brasilianische Regenwald sei seiner Aussage nach aufgrund seiner Größe und Artenvielfalt von entscheidender Bedeutung für den Kampf gegen den vermeintlichen „Klimawandel“.,brasilianische Regenwald Aussage aufgrund Größe Artenvielfalt entscheidender Bedeutung Kampf vermeintlichen „ Klimawandel “ .
710,"https://afdbundestag.de/friedhoff-bundesminister-muellers-festhalten-am-internationalen-amazonasfond-zeigt-uneinigkeit-der-bundesregierung/
",2019-08-14,Friedhoff,"Während Umweltministerin Svenja Schulze (SPD) eigene Klimaschutz-Fördermittel ihres Hauses zunächst auf Eis legen möchte, hält Bundesminister Müller weiter an Waldschutz-Projekten in Brasilien fest.","Umweltministerin Svenja Schulze ( SPD ) Klimaschutz-Fördermittel Hauses Eis legen , hält Bundesminister Müller Waldschutz-Projekten Brasilien fest ."
711,"https://afdbundestag.de/friedhoff-bundesminister-muellers-festhalten-am-internationalen-amazonasfond-zeigt-uneinigkeit-der-bundesregierung/
",2019-08-14,Friedhoff,"Gerade das BMZ, welches zusammen mit der GIZ eine Vielzahl von Entwicklungsprojekten zur Waldaufforstung und Erhaltung in vielen Ländern finanziert, sollte sich hier klar in Bezug auf den Umweltschutz, und nicht den ‚Klimaschutz‘, in Absprache mit den anderen Bundesministerien positionieren. Wir reden hier von deutschen Steuergeldern.","BMZ , GIZ Vielzahl Entwicklungsprojekten Waldaufforstung Erhaltung Ländern finanziert , klar Bezug Umweltschutz , ‚ Klimaschutz ‘ , Absprache Bundesministerien positionieren . reden deutschen Steuergeldern ."
712,"https://afdbundestag.de/friedhoff-bundesminister-muellers-festhalten-am-internationalen-amazonasfond-zeigt-uneinigkeit-der-bundesregierung/
",2019-08-14,Friedhoff,"Die Herausforderung des 21. Jahrhunderts ist nicht der von links-grün immer wieder geradezu hysterisch und medial aufgeputschte vermeintliche ‚Klimawandel‘. Die Herausforderung in diesem Jahrhundert ist, Bevölkerungswachstum und Umweltschutz in Einklang zu bringen.","Herausforderung 21. Jahrhunderts links-grün geradezu hysterisch medial aufgeputschte vermeintliche ‚ Klimawandel ‘ . Herausforderung Jahrhundert , Bevölkerungswachstum Umweltschutz Einklang bringen ."
